N,matrix_type,beta,gamma,mse,snr_db,cosine_similarity
3,layernorm_scale,0.7,0.2,5.620891897706315e-06,6.491857730844387,0.9206231832504272
3,layernorm_scale,0.7,0.3,6.356269295793027e-06,5.957887173446078,0.9142252206802368
3,layernorm_scale,0.7,0.5,8.111352144624107e-06,4.898977498215206,0.8999181389808655
3,per_tile_varying,0.0,0.0,0.0011963432189077139,12.525947023383292,0.97370445728302
3,per_tile_varying,0.0,0.1,0.0011963432189077139,12.525947023383292,0.97370445728302
3,per_tile_varying,0.0,0.2,0.0011963432189077139,12.525947023383292,0.97370445728302
3,per_tile_varying,0.0,0.3,0.0011963432189077139,12.525947023383292,0.97370445728302
3,per_tile_varying,0.0,0.5,0.0011963432189077139,12.525947023383292,0.97370445728302
3,per_tile_varying,0.15,0.0,0.0011977585963904858,12.520811981103439,0.9719398021697998
3,per_tile_varying,0.15,0.1,0.0012067497009411454,12.488332947480297,0.97164386510849
3,per_tile_varying,0.15,0.2,0.0012169359251856804,12.451827825033995,0.9713353514671326
3,per_tile_varying,0.15,0.3,0.0012287357822060585,12.409919889959172,0.9709916114807129
3,per_tile_varying,0.15,0.5,0.0012564389035105705,12.313091194806693,0.9702407717704773
3,per_tile_varying,0.3,0.0,0.0014138859696686268,11.800361097193168,0.966629147529602
3,per_tile_varying,0.3,0.1,0.0014682570472359657,11.636484005953152,0.9655183553695679
3,per_tile_varying,0.3,0.2,0.0015295515768229961,11.458863685359775,0.9643065929412842
3,per_tile_varying,0.3,0.3,0.0015968348598107696,11.271904896694718,0.9630283713340759
3,per_tile_varying,0.3,0.5,0.0017554610967636108,10.860592852176921,0.9601545333862305
3,per_tile_varying,0.5,0.0,0.002162120770663023,9.955705457118736,0.9536817073822021
3,per_tile_varying,0.5,0.1,0.00236425269395113,9.567566020450641,0.950630247592926
3,per_tile_varying,0.5,0.2,0.0025911694392561913,9.169546817303045,0.9473938345909119
3,per_tile_varying,0.5,0.3,0.002850390039384365,8.755462028965743,0.9437554478645325
3,per_tile_varying,0.5,0.5,0.00344685185700655,7.930278764388086,0.9359154105186462
3,per_tile_varying,0.7,0.0,0.003678088542073965,7.648283148773018,0.9334060549736023
3,per_tile_varying,0.7,0.1,0.00418250635266304,7.090138853414664,0.9276431798934937
3,per_tile_varying,0.7,0.2,0.004746000282466412,6.541227348820349,0.9215356111526489
3,per_tile_varying,0.7,0.3,0.005383684299886227,5.993709097468663,0.914841890335083
3,per_tile_varying,0.7,0.5,0.006889757234603167,4.9224657510260235,0.9004755020141602
5,random_iid,0.0,0.0,8.835892003844492e-06,16.547770555522224,0.9901483058929443
5,random_iid,0.0,0.1,8.835892003844492e-06,16.547770555522224,0.9901483058929443
5,random_iid,0.0,0.2,8.835892003844492e-06,16.547770555522224,0.9901483058929443
5,random_iid,0.0,0.3,8.835892003844492e-06,16.547770555522224,0.9901483058929443
